	1-MS515F	10-MS515F	12-MS515F	13-MS515F	14-MS515F	15-MS515F	16-MS515F	17-MS515F	18-MS515F	19-MS515F	2-MS515F	21-MS515F	22-MS515F	23-MS515F	24-MS515F	25-MS515F	27-MS515F	28-MS515F	29-MS515F	3-MS515F	30-MS515F	32-MS515F	33-MS515F	34-MS515F	35-MS515F	36-MS515F	37-MS515F	38-MS515F	39-MS515F	4-MS515F	5-MS515F	9-MS515F
Bacteria ; Chlamydiae ; Chlamydiia ; Chlamydiales ; Chlamydiaceae ; Chlamydia ; Chlamydia trachomatis	0	0	0.00345339641537	0	2.1059685062	0.908700070351	0.254768956403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Bacilli ; Bacillales ; Bacillaceae ; Bacillus ; Bacillus sp	0.00651656837509	0	0	0	0	0	0	0	0	0	0.00822368421053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Bacilli ; Bacillales ; Unclassified ; Gemella ; Gemella sp	0	0	0	0.0175418079757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0349155915574	0	0	0	0	0	0	0	0.00793608803767	0	0	0	0.0186329617093
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Enterococcaceae ; Enterococcus ; Enterococcus casseliflavus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00842815002107	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Enterococcaceae ; Enterococcus ; Enterococcus faecalis	0.00651656837509	0.115529228895	0.0673412300998	0.0155927182006	0.449911453597	7.15430313453	23.1791981147	0.00295386069593	0.0162806789043	0.00198369403503	0	0.0780499519693	0.166106308037	0	0	0	2.72191654088	2.47576906869	0.00458757684191	0.0226951345123	0.221689990301	0.892150756645	1.49515031996	0.341607834206	0.00265971594234	0	0	0.00264536267922	0	0.00572098744243	0.00330611300294	0
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Enterococcaceae ; Enterococcus ; Enterococcus sp	0	0.0168042514756	0.00518009462306	0	0	0.435785195029	1.31206012547	0.00295386069593	0.00203508486304	0.00198369403503	0	0	0	0	0	0	0.0097385207187	0	0	0	0	0.00168330331442	0	0	0	0	0	0	0.203776095816	0	0	0
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Lactobacillaceae ; Lactobacillus ; Lactobacillus amylovorus	0	0	0	0	0	0	0	0	0	0	0.00274122807018	0	0	0	0	0	0	0	0	0.00349155915574	0	0	0	0	0	0	0	0	0	0	0.158693424141	0
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Lactobacillaceae ; Lactobacillus ; Lactobacillus crispatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00495916950441	0
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Lactobacillaceae ; Lactobacillus ; Lactobacillus gasseri	0	0.327682903775	0.0431674551922	0.0955053989787	0	0	0	0	0.317473238634	0.0297554105255	0.00274122807018	0	0	0	0	0	0	5.01264222503	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Lactobacillaceae ; Lactobacillus ; Lactobacillus harbinensis	0	0.0105026571723	0.0241737749076	0	0.00239314602977	0.240365825061	1.22289099073	0	0.00407016972608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00143024686061	0	0
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Lactobacillaceae ; Lactobacillus ; Lactobacillus mucosae	0	0	0	0.00389817955015	0	0	0.00318461195503	0.0147693034796	0	0	0	0	0	0	0	0	0.0730389053903	0.381373788453	0	0.00523733873361	0.106886245324	0	0	0	0	0	0	0	0	6.69212506079	9.30174893378	0
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Lactobacillaceae ; Lactobacillus ; Lactobacillus reuteri	0	0.023105845779	0.100148496046	0.0155927182006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Lactobacillaceae ; Lactobacillus ; Lactobacillus ruminis	0.00325828418755	36.8601256118	37.8630382982	0.0233890773009	0.215383142679	8.67271163918	18.696856788	2.83570626809	29.732589849	22.8025629327	0.00274122807018	0.0100064040986	0	0.00650723930373	0	0	0	0	0	0	0	0.00168330331442	0	0	0	0	0	0	0	0.00715123430304	0	0.400608676749
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Lactobacillaceae ; Lactobacillus ; Lactobacillus salivarius	0	0.0399100972546	0.0103601892461	0	0.00239314602977	0.00586258109904	0.114646030381	0.00295386069593	0.0122105091782	0.00198369403503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00310549361821
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Lactobacillaceae ; Lactobacillus ; Lactobacillus sanfranciscensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041624752853	0	0	0	0	0
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Lactobacillaceae ; Pediococcus ; Pediococcus acidilactici	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0704310379523	0.437958761803	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Leuconostocaceae ; Fructobacillus ; Fructobacillus fructosus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019793749134	0	0	0	0	0	0.0104061882133	0	0	0	0	0
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Leuconostocaceae ; Leuconostoc ; Leuconostoc lactis	0.00651656837509	0	0	0	0.00478629205954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0665391333278	0	0	0
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Streptococcaceae ; Lactococcus ; Lactococcus lactis	0.0211788472191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0242811058309	0	0	0	0	0
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Streptococcaceae ; Streptococcus ; Streptococcus anginosus	0.00651656837509	0	0	0.00194908977508	0.00478629205954	0.0527632298913	0.0175153657527	0.00295386069593	0.00203508486304	0.00198369403503	0	0	0	0	0	0	0.0535618639529	0.0105351875263	0	0.00349155915574	0	0.0134664265154	0.00201231537006	0.0105110102833	0	0	0	0	0.00415869583299	0.00286049372122	0	0
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Streptococcaceae ; Streptococcus ; Streptococcus gallolyticus	0	0	0	0.00389817955015	0	0	0.00159230597752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16447838897	0.120673124607	0
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Streptococcaceae ; Streptococcus ; Streptococcus mutans	0	0	0	0.00584726932523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Streptococcaceae ; Streptococcus ; Streptococcus peroris	0	0	0	0.0175418079757	0	0	0	0	0	0	0	0	0	0.00162680982593	0	0	0	0	0	0.00174577957787	0	0	0	0	0.00531943188467	0.0241974512018	0	0.00264536267922	0	0	0	0.00310549361821
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Streptococcaceae ; Streptococcus ; Streptococcus sp	0.0765696784074	0	0.00172669820769	0.278719837836	0.0502560666252	0.00586258109904	0	0.0384001890471	0.0101754243152	0.0059510821051	0.0246710526316	0.00400256163945	0.0100064040986	0.00162680982593	0	0.00424709604808	0.0389540828748	0.0969237252423	0	0.528971212095	0.0019793749134	0.111098018752	0.0241477844408	0.0788325771245	0.212777275387	0.794482981126	0.0104061882133	0.193111475583	0.449139149963	0.072942589891	0.200019836678	0.0714263532188
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Streptococcaceae ; Streptococcus ; Streptococcus thermophilus	0.19875533544	0.0294074400823	0.0120868874538	0.313803453787	0.136409323697	0.0449464550926	0.0350307315054	0.307201512377	0.0651227156172	0.0952173136815	0.115131578947	0.0320204931156	0.0300192122959	0.0178949080852	0.00301927809061	0.0169883841923	0.735258314262	0.969237252423	0	6.58508056773	0.019793749134	0.400626188833	0.342093612911	0.0315330308498	1.00803234215	0.875141151799	0.0450934822574	0.867678958785	3.67628711636	0.666495037043	1.14722121202	0
Bacteria ; Firmicutes ; Bacilli ; Lactobacillales ; Unclassified ; Unclassified ; Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00174577957787	0	0	0	0	0	0	0	0	0	0.00429074058182	0.0958772770853	0
Bacteria ; Firmicutes ; Bacilli ; Unclassified ; Unclassified ; Unclassified ; Unclassified	0	0	0.00345339641537	0	0.0119657301489	0.00390838739936	0.00477691793255	0	0	0	0	0	0	0	0	0	0	0.00421407501054	0	0	0.00593812474021	0	0	0	0	0	0	0	0	0	0	0.00310549361821
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Clostridiaceae ; Clostridium ; Clostridium chartatabidum	0	0	0	0	0.00239314602977	0.0117251621981	0.00159230597752	0.00590772139186	0	0	0	0	0	0	0	0	1.9769197059	5.37715971344	0	0	0.0574018724887	0	0	0	0	0	0.0242811058309	0	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Clostridiaceae ; Clostridium ; Clostridium perfringens	0.00488742628132	0.649064213246	0.257278032945	0.0214399875258	0.0119657301489	31.5094192136	33.283971848	0.0886158208779	7.69465586715	3.0806768364	0.00822368421053	0.272174191483	0.29218699968	0.00488042947779	0	0.00637064407212	0.194770414374	0.141171512853	0.00229378842096	0.738464761439	0	0.043765886175	0.0603694611019	0	0	0	0	0	0	72.0343831345	81.6742156247	0.0310549361821
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Clostridiaceae ; Clostridium ; Clostridium sp	0.267179303379	0.378095658202	0.1346824602	0.341090710638	0.655722012157	2.99577894161	0.44266106175	0.502156318308	0.166876958769	0.0753803733312	0.254934210526	0.110070445085	0.224143451809	0.0309093866927	0.368351927054	0.205984158332	0.175293372937	0.109565950274	0	0.200764651455	0.0158349993072	0.149813994984	0.0603694611019	0.0315330308498	0.305867333369	0.173415066946	0.18037392903	0.402095127242	0.224569574981	0	0	0.301232880966
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Clostridiaceae ; Clostridium ; Clostridium tarantellae	0	0.00210053143445	0.00172669820769	0	0	0.148518721176	0.484061017165	0	0.00814033945216	0.00793477614013	0	0	0	0	0	0	0	0	0	0.00174577957787	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Clostridiaceae ; Hungatella ; Hungatella hathewayi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00349155915574	0	0	0.00201231537006	0.00525550514164	0	0.00403290853363	0	0	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Clostridiaceae ; Unclassified ; Unclassified	0.0488742628132	0	0	0.155927182006	0	0	0	0.00590772139186	0	0	0.0740131578947	0	0	0	0	0	0	0.0126422250316	0	0.0593565056476	0	0.0067332132577	0	0	0	0.17744797548	0.124874258559	0	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Clostridiales Family XIII Incertae Sedis ; Anaerovorax ; Anaerovorax sp	0.0244371314066	0	0	0	0.0430766285359	0	0	0.0118154427837	0	0	0	0	0	0	0	0	0	0	0	0.00349155915574	0	0.00168330331442	0	0.0350367009442	0	0.08872398774	0.0450934822574	0.0185175387546	0.0291108708309	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Clostridiales Family XIII Incertae Sedis ; Mogibacterium ; Mogibacterium sp	0.0179205630315	0	0	0.0136436284255	0	0	0	0	0	0	0.0164473684211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104061882133	0.0396804401883	0.0166347833319	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Eubacteriaceae ; Anaerofustis ; Anaerofustis sp	0.00814571046887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063211125158	0	0	0	0	0	0	0	0	0.0138749176177	0.023808264113	0	0	0	0
Bacteria ; Firmicutes ; Clostridia ; Clostridiales ; Eubacteriaceae ; Eubacterium ; Eubacterium coprostanoligenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.473106265603	0	0	0	0	0	0	0	0	0	0	0	0.0124219744728
